,Y,X,Species,Tissue,Status,Count,Height,PlotN
3315,1,5,XXXothermoss,NA,Live,NA,NA,SP23
3316,1,6,XXXothergram,Leaf,Live,3,5.6,SP23
3317,1,6,XXXlitter,NA,Dead,NA,NA,SP23
3318,1,6,XXXothermoss,NA,Live,NA,NA,SP23
3319,2,1,Salix richardsonii,Leaf,Live,1,36.4,SP23
3320,2,1,Equisetum,Leaf,Live,5,NA,SP23
3321,2,1,XXXothergram,Leaf,Live,2,NA,SP23
3322,2,1,Salix richardsonii,Stem,Live,2,NA,SP23
3323,2,1,Salix richardsonii,Stem,Live,1,NA,SP23
3324,2,1,XXXlitter,NA,Dead,NA,NA,SP23
3325,2,1,XXXothermoss,NA,Live,NA,NA,SP23
3326,2,2,Salix richardsonii,Leaf,Live,1,32.4,SP23
3327,2,2,Salix richardsonii,Stem,Live,1,NA,SP23
3328,2,2,XXXothergram,Leaf,Live,2,NA,SP23
3329,2,2,XXXlitter,NA,Dead,NA,NA,SP23
3330,2,2,XXXothermoss,NA,Live,NA,NA,SP23
3331,2,3,Salix richardsonii,Leaf,Live,1,27.1,SP23
3332,2,3,Salix richardsonii,Stem,Live,1,NA,SP23
3333,2,3,Salix richardsonii,Stem,Live,2,NA,SP23
3334,2,3,XXXothergram,Leaf,Live,2,NA,SP23
3335,2,3,XXXlitter,NA,Dead,NA,NA,SP23
3336,2,3,XXXothermoss,NA,Live,NA,NA,SP23
3337,2,4,Salix richardsonii,Leaf,Live,1,37.4,SP23
3338,2,4,Salix richardsonii,Stem,Live,1,NA,SP23
3339,2,4,Salix richardsonii,Stem,Live,1,NA,SP23
3340,2,4,XXXothergram,Leaf,Live,1,NA,SP23
3341,2,4,XXXothergram,Leaf,Live,1,NA,SP23
3342,2,4,XXXlitter,NA,Dead,NA,NA,SP23
3343,2,4,XXXothermoss,NA,Live,NA,NA,SP23
3344,2,5,Equisetum,Leaf,Live,2,31.7,SP23
3345,2,5,Salix richardsonii,Leaf,Live,8,NA,SP23
3346,2,5,Salix richardsonii,Stem,Live,2,NA,SP23
3347,2,5,XXXothergram,Leaf,Live,1,NA,SP23
3348,2,5,XXXlitter,NA,Dead,NA,NA,SP23
3349,2,5,XXXothermoss,NA,Live,NA,NA,SP23
3350,2,6,Salix richardsonii,Stem,Live,2,41.7,SP23
3351,2,6,Equisetum,Leaf,Live,1,NA,SP23
3352,2,6,Salix arctica,Leaf,Live,2,NA,SP23
3353,2,6,XXXlitter,NA,Dead,NA,NA,SP23
3354,2,6,XXXothermoss,NA,Live,NA,NA,SP23
3355,3,1,Salix richardsonii,Leaf,Live,3,37.2,SP23
3356,3,1,Salix richardsonii,Stem,Live,1,NA,SP23
3357,3,1,XXXothergram,Stem,Live,1,NA,SP23
3358,3,1,XXXlitter,NA,Dead,NA,NA,SP23
3359,3,1,XXXothermoss,NA,Live,NA,NA,SP23
3360,3,2,Salix richardsonii,Stem,Live,2,18.1,SP23
3361,3,2,XXXothergram,Leaf,Live,1,NA,SP23
3362,3,2,Equisetum,Leaf,Live,3,NA,SP23
3363,3,2,XXXlitter,NA,Dead,NA,NA,SP23
3364,3,2,XXXothermoss,NA,Live,NA,NA,SP23
3365,3,3,Salix richardsonii,Leaf,Live,2,36.2,SP23
3366,3,3,Equisetum,Leaf,Live,2,NA,SP23
3367,3,3,Salix richardsonii,Stem,Live,1,NA,SP23
3368,3,3,Salix arctica,Leaf,Live,1,NA,SP23
3369,3,3,XXXlitter,NA,Dead,NA,NA,SP23
3370,3,3,XXXothermoss,NA,Live,NA,NA,SP23
3371,3,4,XXXothergram,Leaf,Live,1,27.2,SP23
3372,3,4,XXXothergram,Leaf,Live,2,NA,SP23
3373,3,4,XXXlitter,NA,Dead,NA,NA,SP23
3374,3,4,XXXothermoss,NA,Live,NA,NA,SP23
3375,3,5,Salix richardsonii,Leaf,Live,1,26.9,SP23
3376,3,5,XXXothergram,Leaf,Live,2,NA,SP23
3377,3,5,XXXothergram,Leaf,Live,2,NA,SP23
3378,3,5,Equisetum,Leaf,Live,1,NA,SP23
3379,3,5,XXXotherforb,Leaf,Live,1,NA,SP23
3380,3,5,XXXlitter,NA,Dead,NA,NA,SP23
3381,3,5,XXXothermoss,NA,Live,NA,NA,SP23
3382,3,6,Salix richardsonii,Leaf,Live,1,52.3,SP23
3383,3,6,Salix richardsonii,Stem,Live,2,NA,SP23
3384,3,6,Salix richardsonii,Stem,Live,1,NA,SP23
3385,3,6,Equisetum,Leaf,Live,2,NA,SP23
3386,3,6,Equisetum,Leaf,Live,1,NA,SP23
3387,3,6,Salix arctica,Stem,Live,1,NA,SP23
3388,3,6,XXXothergram,Leaf,Live,3,NA,SP23
3389,3,6,XXXothergram,Leaf,Live,2,NA,SP23
3390,3,6,XXXothergram,Stem,Live,1,NA,SP23
3391,3,6,XXXlitter,NA,Dead,NA,NA,SP23
3392,3,6,XXXothermoss,NA,Live,NA,NA,SP23
3393,4,1,Salix richardsonii,Leaf,Live,1,40,SP23
3394,4,1,Salix richardsonii,Stem,Live,1,NA,SP23
3395,4,1,Equisetum,Leaf,Live,3,NA,SP23
3396,4,1,XXXlitter,NA,Dead,NA,NA,SP23
3397,4,2,Salix richardsonii,Stem,Live,1,31.1,SP23
3398,4,2,Salix richardsonii,Stem,Live,1,NA,SP23
3399,4,2,Equisetum,Stem,Live,1,NA,SP23
3400,4,2,XXXothergram,Leaf,Live,1,NA,SP23
3401,4,2,XXXlitter,NA,Dead,NA,NA,SP23
3402,4,2,XXXothermoss,NA,Live,NA,NA,SP23
3403,4,3,Salix richardsonii,Leaf,Live,1,36.8,SP23
3404,4,3,Salix richardsonii,Stem,Live,2,NA,SP23
3405,4,3,Equisetum,Leaf,Live,7,NA,SP23
3406,4,3,Equisetum,Leaf,Live,3,NA,SP23
3407,4,3,XXXlitter,NA,Dead,NA,NA,SP23
3408,4,3,XXXothermoss,NA,Live,NA,NA,SP23
3409,4,4,Salix richardsonii,Leaf,Live,2,42.1,SP23
3410,4,4,Salix richardsonii,Stem,Live,3,NA,SP23
3411,4,4,Equisetum,Leaf,Live,2,NA,SP23
3412,4,4,Salix arctica,Leaf,Live,1,NA,SP23
3413,4,4,Salix richardsonii,Stem,Live,1,NA,SP23
3414,4,4,XXXothergram,Leaf,Live,3,NA,SP23
3415,4,4,XXXlitter,NA,Dead,NA,NA,SP23
3416,4,5,Salix richardsonii,Leaf,Live,2,35.4,SP23
3417,4,5,Salix richardsonii,Stem,Live,1,NA,SP23
3418,4,5,Salix richardsonii,Stem,Live,1,NA,SP23
3419,4,5,XXXothergram,Leaf,Live,3,NA,SP23
3420,4,5,XXXlitter,NA,Dead,NA,NA,SP23
3421,4,6,XXXothergram,Leaf,Live,2,26.9,SP23
3422,4,6,Salix richardsonii,Stem,Live,1,NA,SP23
3423,4,6,Equisetum,Stem,Live,1,NA,SP23
3424,4,6,Equisetum,Leaf,Live,1,NA,SP23
3425,4,6,Salix richardsonii,Leaf,Live,2,NA,SP23
3426,4,6,Salix richardsonii,Stem,Live,1,NA,SP23
3427,4,6,XXXothergram,Leaf,Live,1,NA,SP23
3428,4,6,XXXothermoss,NA,Live,NA,NA,SP23
3429,5,1,Salix richardsonii,Stem,Live,1,41.5,SP23
3430,5,1,Salix richardsonii,Stem,Live,1,NA,SP23
3431,5,1,Equisetum,Leaf,Live,2,NA,SP23
3432,5,1,XXXothergram,Leaf,Live,1,NA,SP23
3433,5,1,XXXothergram,Leaf,Live,1,NA,SP23
3434,5,1,XXXothermoss,NA,Live,NA,NA,SP23
3435,5,1,XXXlitter,NA,Dead,NA,NA,SP23
3436,5,2,Salix richardsonii,Leaf,Live,1,41,SP23
3437,5,2,Salix richardsonii,Stem,Live,1,NA,SP23
3438,5,2,Salix richardsonii,Stem,Live,1,NA,SP23
3439,5,2,XXXothergram,Stem,Live,1,NA,SP23
3440,5,2,Equisetum,Leaf,Live,2,NA,SP23
3441,5,2,XXXlitter,NA,Dead,NA,NA,SP23
3442,5,2,XXXothermoss,NA,Live,NA,NA,SP23
3443,5,3,Salix richardsonii,Leaf,Live,3,36,SP23
3444,5,3,Salix richardsonii,Stem,Live,2,NA,SP23
3445,5,3,Equisetum,Leaf,Live,3,NA,SP23
3446,5,3,XXXlitter,NA,Dead,NA,NA,SP23
3447,5,3,XXXothermoss,NA,Live,NA,NA,SP23
3448,5,4,Equisetum,Leaf,Live,3,18.1,SP23
3449,5,4,Equisetum,Stem,Live,1,NA,SP23
3450,5,4,XXXlitter,NA,Dead,NA,NA,SP23
3451,5,4,XXXothermoss,NA,Live,NA,NA,SP23
3452,5,5,Salix richardsonii,Leaf,Live,1,32.5,SP23
3453,5,5,Equisetum,Leaf,Live,1,NA,SP23
3454,5,5,XXXothergram,Leaf,Live,1,NA,SP23
3455,5,5,XXXlitter,NA,Dead,NA,NA,SP23
3456,5,6,Salix richardsonii,Leaf,Live,2,33.6,SP23
3457,5,6,Salix richardsonii,Stem,Live,2,NA,SP23
3458,5,6,XXXlitter,NA,Dead,NA,NA,SP23
3459,5,6,XXXothermoss,NA,Live,NA,NA,SP23
3460,6,1,Salix richardsonii,Leaf,Live,2,35.5,SP23
3461,6,1,Salix richardsonii,Stem,Live,1,NA,SP23
3462,6,1,Salix richardsonii,Stem,Live,2,NA,SP23
3463,6,1,Equisetum,Leaf,Live,3,NA,SP23
3464,6,1,XXXlitter,NA,Dead,NA,NA,SP23
3465,6,1,XXXothermoss,NA,Live,NA,NA,SP23
3466,6,2,Salix richardsonii,Leaf,Live,2,38.2,SP23
3467,6,2,Salix richardsonii,Stem,Live,2,NA,SP23
3468,6,2,Equisetum,Leaf,Live,6,NA,SP23
3469,6,2,XXXothergram,Leaf,Live,2,NA,SP23
3470,6,2,XXXlitter,NA,Dead,NA,NA,SP23
3471,6,2,XXXothermoss,NA,Live,NA,NA,SP23
3472,6,3,Salix richardsonii,Leaf,Live,5,30.3,SP23
3473,6,3,Salix richardsonii,Stem,Live,1,NA,SP23
3474,6,3,Equisetum,Leaf,Live,2,NA,SP23
3475,6,3,Salix arctica,Leaf,Live,1,NA,SP23
3476,6,3,XXXlitter,NA,Dead,NA,NA,SP23
3477,6,4,Salix richardsonii,Leaf,Live,1,30.2,SP23
3478,6,4,Salix richardsonii,Stem,Live,1,NA,SP23
3479,6,4,Equisetum,Leaf,Live,4,NA,SP23
3480,6,4,Equisetum,Stem,Live,1,NA,SP23
3481,6,4,Equisetum,Leaf,Live,1,NA,SP23
3482,6,4,XXXlitter,NA,Dead,NA,NA,SP23
3483,6,4,XXXothermoss,NA,Live,NA,NA,SP23
3484,6,5,Salix richardsonii,Stem,Live,1,15.8,SP23
3485,6,5,XXXothergram,Leaf,Live,3,NA,SP23
3486,6,5,XXXlitter,NA,Dead,NA,NA,SP23
3487,6,5,XXXothermoss,NA,Live,NA,NA,SP23
3488,6,6,Salix richardsonii,Leaf,Live,3,34.4,SP23
3489,6,6,XXXothergram,Leaf,Live,1,NA,SP23
3490,6,6,XXXothergram,Leaf,Live,2,NA,SP23
3491,6,6,XXXlitter,NA,Dead,NA,NA,SP23
3492,6,6,XXXothermoss,NA,Live,NA,NA,SP23
3493,1,1,Equisetum,Leaf,Live,1,25.2,SP24
3494,1,1,XXXothergram,Leaf,Live,1,NA,SP24
3495,1,1,XXXothermoss,NA,Live,NA,NA,SP24
3496,1,2,Salix richardsonii,Flower,Live,1,42.1,SP24
3497,1,2,Equisetum,Leaf,Live,7,NA,SP24
3498,1,2,Equisetum,Stem,Live,1,NA,SP24
3499,1,2,XXXothermoss,NA,Live,NA,NA,SP24
3500,1,3,Salix richardsonii,Leaf,Live,1,31.8,SP24
3501,1,3,Equisetum,Leaf,Live,3,NA,SP24
3502,1,3,XXXothergram,Leaf,Live,1,NA,SP24
3503,1,3,XXXlitter,NA,Dead,NA,NA,SP24
3504,1,3,XXXothermoss,NA,Live,NA,NA,SP24
3505,1,4,Salix richardsonii,Leaf,Live,1,26.5,SP24
3506,1,4,Equisetum,Leaf,Live,13,NA,SP24
3507,1,4,Salix richardsonii,Stem,Live,1,NA,SP24
3508,1,4,XXXlitter,NA,Dead,NA,NA,SP24
3509,1,4,XXXothermoss,NA,Live,NA,NA,SP24
3510,1,5,Equisetum,Leaf,Live,1,9.5,SP24
3511,1,5,Equisetum,Stem,Live,1,NA,SP24
3512,1,5,XXXlitter,NA,Dead,NA,NA,SP24
3513,1,5,XXXothermoss,NA,Live,NA,NA,SP24
3514,1,6,Salix richardsonii,Stem,Live,1,29.9,SP24
3515,1,6,Equisetum,Leaf,Live,7,NA,SP24
3516,1,6,Equisetum,Stem,Live,1,NA,SP24
3517,1,6,XXXlitter,NA,Dead,NA,NA,SP24
3518,1,6,XXXothermoss,NA,Live,NA,NA,SP24
3519,2,1,Salix richardsonii,Leaf,Live,1,33.6,SP24
3520,2,1,Salix richardsonii,Stem,Live,2,NA,SP24
3521,2,1,Salix richardsonii,Stem,Live,2,NA,SP24
3522,2,1,XXXothergram,Leaf,Live,1,NA,SP24
3523,2,1,XXXlitter,NA,Dead,NA,NA,SP24
3524,2,1,XXXothermoss,NA,Live,NA,NA,SP24
3525,2,2,Salix richardsonii,Stem,Live,2,24,SP24
3526,2,2,Equisetum,Leaf,Live,1,NA,SP24
3527,2,2,Equisetum,Stem,Live,1,NA,SP24
3528,2,2,XXXlitter,NA,Dead,NA,NA,SP24
3529,2,2,XXXothermoss,NA,Live,NA,NA,SP24
3530,2,3,Salix richardsonii,Stem,Live,2,4.8,SP24
3531,2,3,Equisetum,Leaf,Live,3,NA,SP24
3532,2,3,XXXothergram,Leaf,Live,1,NA,SP24
3533,2,3,XXXothermoss,NA,Live,NA,NA,SP24
3534,2,4,Salix richardsonii,Stem,Live,1,31.6,SP24
3535,2,4,Salix richardsonii,Stem,Live,1,NA,SP24
3536,2,4,Equisetum,Leaf,Live,6,NA,SP24
3537,2,4,XXXothergram,Leaf,Live,2,NA,SP24
3538,2,4,XXXothergram,Leaf,Live,1,NA,SP24
3539,2,4,XXXlitter,NA,Dead,NA,NA,SP24
3540,2,4,XXXothermoss,NA,Live,NA,NA,SP24
3541,2,5,Salix richardsonii,Leaf,Live,1,19.4,SP24
3542,2,5,Equisetum,Leaf,Live,5,NA,SP24
3543,2,5,Equisetum,Stem,Live,1,NA,SP24
3544,2,5,XXXlitter,NA,Dead,NA,NA,SP24
3545,2,5,XXXothermoss,NA,Live,NA,NA,SP24
3546,2,6,Salix richardsonii,Leaf,Live,2,28.5,SP24
3547,2,6,XXXothergram,Leaf,Live,1,NA,SP24
3548,2,6,XXXothergram,Leaf,Live,1,NA,SP24
3549,2,6,XXXothermoss,NA,Live,NA,NA,SP24
3550,3,1,Salix richardsonii,Leaf,Live,1,47.4,SP24
3551,3,1,Salix richardsonii,Stem,Live,1,NA,SP24
3552,3,1,XXXothergram,Leaf,Live,2,NA,SP24
3553,3,1,XXXothermoss,NA,Live,NA,NA,SP24
3554,3,2,Salix richardsonii,Stem,Live,1,21.1,SP24
3555,3,2,XXXothermoss,NA,Live,NA,NA,SP24
3556,3,3,Salix richardsonii,Leaf,Live,3,57.4,SP24
3557,3,3,XXXothergram,Leaf,Live,2,NA,SP24
3558,3,3,Equisetum,Leaf,Live,1,NA,SP24
3559,3,3,XXXothermoss,NA,Live,NA,NA,SP24
3560,3,4,Salix richardsonii,Leaf,Live,1,43.8,SP24
3561,3,4,Equisetum,Leaf,Live,5,NA,SP24
3562,3,4,XXXlitter,NA,Dead,NA,NA,SP24
3563,3,4,XXXothermoss,NA,Live,NA,NA,SP24
3564,3,5,Salix richardsonii,Leaf,Live,3,42.6,SP24
3565,3,5,Equisetum,Leaf,Live,2,NA,SP24
3566,3,5,XXXothergram,Leaf,Live,1,NA,SP24
3567,3,5,XXXothermoss,NA,Live,NA,NA,SP24
3568,3,5,XXXlitter,NA,Dead,NA,NA,SP24
3569,3,6,Salix richardsonii,Leaf,Live,2,31.5,SP24
3570,3,6,Equisetum,Leaf,Live,2,NA,SP24
3571,3,6,XXXothergram,Leaf,Live,2,NA,SP24
3572,3,6,XXXothermoss,NA,Live,NA,NA,SP24
3573,4,1,Salix richardsonii,Leaf,Live,3,39.4,SP24
3574,4,1,Salix richardsonii,Stem,Live,2,NA,SP24
3575,4,1,Salix richardsonii,Stem,Live,1,NA,SP24
3576,4,1,XXXothergram,Leaf,Live,3,NA,SP24
3577,4,1,Equisetum,Leaf,Live,2,NA,SP24
3578,4,1,XXXothermoss,NA,Live,NA,NA,SP24
3579,4,2,Salix richardsonii,Stem,Live,1,25.5,SP24
3580,4,2,Salix arctica,Leaf,Live,2,NA,SP24
3581,4,2,Equisetum,Leaf,Live,1,NA,SP24
3582,4,2,XXXothergram,Leaf,Live,1,NA,SP24
3583,4,2,XXXothermoss,NA,Live,NA,NA,SP24
3584,4,3,Salix richardsonii,Leaf,Live,5,48.3,SP24
3585,4,3,Salix richardsonii,Stem,Live,1,NA,SP24
3586,4,3,Salix richardsonii,Stem,Live,1,NA,SP24
3587,4,3,XXXothergram,Leaf,Live,1,NA,SP24
3588,4,3,XXXothergram,Leaf,Live,1,NA,SP24
3589,4,3,XXXothermoss,NA,Live,NA,NA,SP24
3590,4,4,Salix richardsonii,Stem,Live,1,43.5,SP24
3591,4,4,Salix richardsonii,Stem,Live,1,NA,SP24
3592,4,4,Salix arctica,Stem,Live,1,NA,SP24
3593,4,4,Equisetum,Leaf,Live,2,NA,SP24
3594,4,4,XXXothergram,Leaf,Live,1,NA,SP24
3595,4,4,XXXothergram,NA,Live,2,NA,SP24
3596,4,4,XXXlitter,NA,Dead,NA,NA,SP24
3597,4,5,Equisetum,Leaf,Live,9,27.5,SP24
3598,4,5,XXXothergram,Leaf,Live,2,NA,SP24
3599,4,5,XXXlitter,NA,Dead,NA,NA,SP24
3600,4,5,XXXothermoss,NA,Live,NA,NA,SP24
3601,4,6,Equisetum,Leaf,Live,2,27.3,SP24
3602,4,6,Salix richardsonii,Stem,Live,1,NA,SP24
3603,4,6,XXXothergram,Leaf,Live,1,NA,SP24
3604,4,6,XXXothergram,Leaf,Live,2,NA,SP24
3605,4,6,XXXlitter,NA,Dead,NA,NA,SP24
3606,5,1,Salix richardsonii,Leaf,Live,5,42.1,SP24
3607,5,1,Salix richardsonii,Stem,Live,1,NA,SP24
3608,5,1,XXXothergram,Leaf,Live,1,NA,SP24
3609,5,1,Equisetum,Leaf,Live,4,NA,SP24
3610,5,1,XXXothermoss,NA,Live,NA,NA,SP24
3611,5,2,Salix richardsonii,Leaf,Live,1,39.4,SP24
3612,5,2,Salix richardsonii,Stem,Live,1,NA,SP24
3613,5,2,Equisetum,Leaf,Live,1,NA,SP24
3614,5,2,Salix arctica,Leaf,Live,2,NA,SP24
3615,5,2,XXXlitter,NA,Dead,NA,NA,SP24
3616,5,2,XXXothermoss,NA,Live,NA,NA,SP24
3617,5,3,XXXothergram,Leaf,Live,2,46.8,SP24
3618,5,3,Equisetum,Leaf,Live,4,NA,SP24
3619,5,3,XXXothergram,Leaf,Live,1,NA,SP24
3620,5,3,XXXlitter,NA,Dead,NA,NA,SP24
3621,5,3,XXXothermoss,NA,Live,NA,NA,SP24
3622,5,4,Equisetum,Leaf,Live,4,26.1,SP24
3623,5,4,Equisetum,Leaf,Live,1,NA,SP24
3624,5,4,XXXlitter,NA,Dead,NA,NA,SP24
3625,5,4,XXXothermoss,NA,Live,NA,NA,SP24
3626,5,5,Salix richardsonii,Leaf,Live,1,36.5,SP24
3627,5,5,Equisetum,Leaf,Live,6,NA,SP24
3628,5,5,Equisetum,Stem,Live,1,NA,SP24
3629,5,5,XXXothermoss,NA,Live,NA,NA,SP24
3630,5,6,Salix richardsonii,Leaf,Live,3,36.5,SP24
3631,5,6,Salix richardsonii,Stem,Live,1,NA,SP24
3632,5,6,XXXothergram,Leaf,Live,3,NA,SP24
3633,5,6,XXXothergram,Leaf,Live,2,NA,SP24
3634,5,6,XXXlitter,NA,Dead,NA,NA,SP24
3635,5,6,XXXothermoss,NA,Live,NA,NA,SP24
3636,6,1,Salix richardsonii,Leaf,Live,1,19.6,SP24
3637,6,1,Salix richardsonii,Stem,Live,1,NA,SP24
3638,6,1,XXXothergram,Leaf,Live,1,NA,SP24
3639,6,1,XXXlitter,NA,Dead,NA,NA,SP24
3640,6,2,Salix richardsonii,Stem,Live,1,21.1,SP24
3641,6,2,Equisetum,Leaf,Live,1,NA,SP24
3642,6,2,XXXothergram,Leaf,Live,2,NA,SP24
3643,6,2,XXXothergram,Leaf,Live,1,NA,SP24
3644,6,2,XXXlitter,NA,Dead,NA,NA,SP24
3645,6,2,XXXothermoss,NA,Live,NA,NA,SP24
3646,6,3,Salix richardsonii,Leaf,Live,2,37.5,SP24
3647,6,3,XXXothergram,Leaf,Live,3,NA,SP24
3648,6,3,Equisetum,Leaf,Live,2,NA,SP24
3649,6,3,Equisetum,Stem,Live,1,NA,SP24
3650,6,3,XXXlitter,NA,Dead,NA,NA,SP24
3651,6,4,Salix richardsonii,Leaf,Live,1,32.3,SP24
3652,6,4,Equisetum,Leaf,Live,10,NA,SP24
3653,6,4,XXXothergram,Leaf,Live,2,NA,SP24
3654,6,4,XXXothermoss,NA,Live,NA,NA,SP24
3655,6,5,Salix richardsonii,Leaf,Live,4,33.9,SP24
3656,6,5,Equisetum,Leaf,Live,2,NA,SP24
3657,6,5,XXXothergram,Leaf,Live,1,NA,SP24
3658,6,5,XXXlitter,NA,Dead,NA,NA,SP24
3659,6,5,XXXothermoss,NA,Live,NA,NA,SP24
3660,6,6,Salix richardsonii,Leaf,Live,2,36.7,SP24
3661,6,6,Salix richardsonii,Stem,Live,2,NA,SP24
3662,6,6,XXXothergram,Leaf,Live,2,NA,SP24
3663,6,6,XXXothergram,Leaf,Live,3,NA,SP24
3664,6,6,XXXlitter,NA,Dead,NA,NA,SP24
3665,6,6,XXXothermoss,NA,Live,NA,NA,SP24
3666,1,1,XXXothergram,Leaf,Live,2,46.2,SP25
3667,1,1,XXXothergram,Leaf,Live,2,NA,SP25
3668,1,1,XXXlitter,NA,Dead,NA,NA,SP25
3669,1,1,XXXothermoss,NA,Live,NA,NA,SP25
3670,1,2,Salix richardsonii,Leaf,Live,1,35.6,SP25
3671,1,2,XXXothergram,Leaf,Live,3,NA,SP25
3672,1,2,Equisetum,Leaf,Live,1,NA,SP25
3673,1,2,XXXothermoss,NA,Live,NA,NA,SP25
3674,1,3,Salix richardsonii,Leaf,Live,3,23.4,SP25
3675,1,3,XXXothergram,Leaf,Live,1,NA,SP25
3676,1,3,XXXothermoss,NA,Live,NA,NA,SP25
3677,1,4,XXXothergram,Leaf,Live,2,17.5,SP25
3678,1,4,Salix richardsonii,Stem,Live,1,NA,SP25
3679,1,4,XXXlitter,NA,Dead,NA,NA,SP25
3680,1,5,Salix richardsonii,Leaf,Live,1,26.5,SP25
3681,1,5,XXXothergram,Leaf,Live,1,NA,SP25
3682,1,5,XXXothermoss,NA,Live,NA,NA,SP25
3683,1,6,XXXothergram,Leaf,Live,1,17.1,SP25
3684,1,6,XXXothermoss,NA,Live,NA,NA,SP25
3685,1,6,XXXlitter,NA,Dead,NA,NA,SP25
3686,2,1,XXXothergram,Flower,Live,3,40.2,SP25
3687,2,1,XXXothergram,Leaf,Live,2,NA,SP25
3688,2,1,XXXothergram,Leaf,Live,5,NA,SP25
3689,2,1,Equisetum,Leaf,Live,1,NA,SP25
3690,2,1,XXXothermoss,NA,Live,NA,NA,SP25
3691,2,2,Salix richardsonii,Leaf,Live,1,50,SP25
3692,2,2,Salix richardsonii,Stem,Live,2,NA,SP25
3693,2,2,XXXothergram,Leaf,Live,3,NA,SP25
3694,2,2,XXXothermoss,NA,Live,NA,NA,SP25
3695,2,2,XXXlitter,NA,Dead,NA,NA,SP25
3696,2,3,XXXothergram,Leaf,Live,3,20.5,SP25
3697,2,3,XXXothergram,Leaf,Live,3,NA,SP25
3698,2,3,Salix richardsonii,Leaf,Live,1,NA,SP25
3699,2,3,Salix richardsonii,Stem,Live,1,NA,SP25
3700,2,3,XXXlitter,NA,Dead,NA,NA,SP25
3701,2,3,XXXothermoss,NA,Live,NA,NA,SP25
3702,2,4,XXXothergram,Leaf,Live,3,29,SP25
3703,2,4,XXXothergram,Leaf,Live,4,NA,SP25
3704,2,4,XXXotherforb,Leaf,Live,1,NA,SP25
3705,2,4,XXXothermoss,NA,Live,NA,NA,SP25
3706,2,4,XXXlitter,NA,Dead,NA,NA,SP25
3707,2,5,Salix richardsonii,Leaf,Live,2,30,SP25
3708,2,5,Salix richardsonii,Stem,Live,1,NA,SP25
3709,2,5,XXXothergram,Leaf,Live,1,NA,SP25
3710,2,5,XXXlitter,NA,Dead,NA,NA,SP25
3711,2,5,XXXothermoss,NA,Live,NA,NA,SP25
3712,2,6,Salix richardsonii,Stem,Live,1,18,SP25
3713,2,6,XXXothergram,Leaf,Live,4,NA,SP25
3714,2,6,XXXlitter,NA,Dead,NA,NA,SP25
3715,2,6,XXXothermoss,NA,Live,NA,NA,SP25
3716,3,1,Equisetum,Leaf,Live,5,29.8,SP25
3717,3,1,Equisetum,Leaf,Live,2,NA,SP25
3718,3,1,XXXothergram,Leaf,Live,1,NA,SP25
3719,3,1,XXXothermoss,NA,Live,NA,NA,SP25
3720,3,2,Salix richardsonii,Leaf,Live,4,29.5,SP25
3721,3,2,Salix richardsonii,Stem,Live,1,NA,SP25
3722,3,2,XXXothergram,Leaf,Live,1,NA,SP25
3723,3,2,XXXotherforb,Leaf,Live,1,NA,SP25
3724,3,2,XXXlitter,NA,Dead,NA,NA,SP25
3725,3,2,XXXothermoss,NA,Live,NA,NA,SP25
3726,3,3,Salix richardsonii,Leaf,Live,1,29.2,SP25
3727,3,3,XXXotherforb,Stem,Live,2,NA,SP25
3728,3,3,XXXotherforb,Leaf,Live,1,NA,SP25
3729,3,3,Salix richardsonii,Stem,Live,1,NA,SP25
3730,3,3,XXXothergram,Leaf,Live,1,NA,SP25
3731,3,3,XXXlitter,NA,Dead,NA,NA,SP25
3732,3,3,XXXothermoss,NA,Live,NA,NA,SP25
3733,3,4,Salix richardsonii,Leaf,Live,1,36.4,SP25
3734,3,4,Salix richardsonii,Stem,Live,1,NA,SP25
3735,3,4,Salix richardsonii,Stem,Live,2,NA,SP25
3736,3,4,XXXothergram,Leaf,Live,3,NA,SP25
3737,3,4,XXXothergram,Leaf,Live,2,NA,SP25
3738,3,4,Equisetum,Leaf,Live,1,NA,SP25
3739,3,4,XXXothermoss,NA,Live,NA,NA,SP25
3740,3,4,XXXlitter,NA,Dead,NA,NA,SP25
3741,3,5,Salix richardsonii,Leaf,Live,3,41.6,SP25
3742,3,5,Salix richardsonii,Stem,Live,1,NA,SP25
3743,3,5,XXXothergram,Leaf,Live,1,NA,SP25
3744,3,5,XXXothergram,Leaf,Live,2,NA,SP25
3745,3,5,Equisetum,Stem,Live,1,NA,SP25
3746,3,5,XXXlitter,NA,Dead,NA,NA,SP25
3747,3,5,XXXothermoss,NA,Live,NA,NA,SP25
3748,3,6,Salix richardsonii,Stem,Live,2,15,SP25
3749,3,6,XXXothergram,Leaf,Live,4,NA,SP25
3750,3,6,XXXlitter,NA,Dead,NA,NA,SP25
3751,3,6,XXXothermoss,NA,Live,NA,NA,SP25
3752,4,1,Salix richardsonii,Stem,Live,1,23.4,SP25
3753,4,1,XXXothergram,Leaf,Live,2,NA,SP25
3754,4,1,XXXothermoss,NA,Live,NA,NA,SP25
3755,4,2,XXXothergram,Leaf,Live,4,31,SP25
3756,4,2,XXXothergram,Leaf,Live,3,NA,SP25
3757,4,2,Salix richardsonii,Stem,Live,1,NA,SP25
3758,4,2,XXXothermoss,NA,Live,NA,NA,SP25
3759,4,3,Salix richardsonii,Leaf,Live,1,23.6,SP25
